step,node_ids,num_nodes
385,"[0, 97, 32, 64, 98, 99, 70, 16]",8
386,"[0, 70, 74, 16, 23, 26, 29, 32, 97, 98, 99, 57]",12
387,"[0, 97, 98, 99, 70, 16, 84, 20]",8
388,"[0, 70, 74, 77, 16, 20, 23, 91, 97, 98, 99, 57]",12
389,"[0, 97, 98, 99, 70, 77, 16, 84, 91]",9
390,"[0, 97, 98, 99, 70, 77, 16, 83, 20]",9
391,"[0, 97, 98, 99, 70, 77, 16, 84, 91]",9
392,"[0, 70, 10, 12, 77, 16, 83, 20, 91, 97, 98, 99, 58]",13
393,"[0, 97, 98, 99, 37, 74]",6
394,"[0, 97, 98, 99, 70, 74, 16, 23, 57]",9
395,"[0, 70, 74, 77, 16, 83, 20, 23, 97, 98, 99]",11
396,"[0, 74, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",12
397,"[0, 70, 8, 74, 76, 77, 16, 83, 20, 91, 97, 98, 99]",13
398,"[0, 74, 19, 29, 33, 97, 99, 98, 37, 38]",10
399,"[0, 97, 98, 99, 70, 16, 84, 20]",8
400,"[0, 74, 19, 87, 29, 33, 97, 99, 98, 37, 38, 44]",12
401,"[0, 64, 70, 13, 18, 26, 32, 97, 98, 99, 42]",11
402,"[0, 74, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",12
403,"[0, 70, 74, 16, 84, 20, 23, 97, 98, 99, 57]",11
404,"[0, 70, 8, 77, 16, 83, 20, 26, 91, 97, 98, 99]",12
405,"[0, 97, 32, 64, 2, 98, 70, 99, 16]",9
406,"[0, 70, 74, 10, 76, 77, 16, 20, 91, 97, 98, 99]",12
407,"[0, 70, 74, 77, 16, 83, 20, 23, 97, 98, 99]",11
408,"[0, 74, 77, 19, 29, 33, 97, 99, 98, 37, 38]",11
409,"[0, 70, 77, 16, 20, 26, 91, 32, 97, 98, 99]",11
410,"[0, 74, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",12
411,"[0, 74, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",12
412,"[0, 74, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",12
413,"[0, 97, 32, 64, 98, 99, 70, 16]",8
414,"[0, 70, 74, 77, 16, 83, 84, 20, 23, 97, 98, 99]",12
415,"[0, 70, 10, 77, 83, 20, 91, 97, 34, 98, 99]",11
416,"[0, 74, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",12
417,"[0, 97, 98, 99, 70, 77, 16, 83, 20]",9
418,"[0, 74, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",12
419,"[0, 70, 74, 16, 23, 29, 32, 97, 98, 99, 57]",11
420,"[0, 97, 98, 99, 70, 16, 84, 20]",8
421,"[0, 74, 11, 19, 29, 33, 97, 99, 98, 37, 38, 44]",12
422,"[0, 97, 98, 99, 70, 77, 16, 83, 20]",9
423,"[0, 70, 74, 13, 18, 23, 29, 97, 98, 99, 42, 57]",12
424,"[0, 32, 64, 97, 98, 99, 6, 84, 20]",9
425,"[0, 74, 19, 87, 29, 33, 97, 99, 98, 37, 38, 44]",12
426,"[0, 97, 98, 99, 37, 74, 43, 44, 94]",9
427,"[0, 74, 11, 19, 87, 29, 33, 98, 99, 97, 37, 38, 44]",13
428,"[0, 70, 74, 77, 16, 23, 91, 97, 98, 99, 57]",11
429,"[0, 77, 19, 29, 32, 33, 97, 98, 99, 37, 38]",11
430,"[0, 70, 74, 16, 23, 29, 32, 97, 98, 99, 57]",11
431,"[0, 97, 32, 98, 99, 37, 29]",7
432,"[0, 97, 32, 64, 99, 98, 70, 16]",8
433,"[0, 70, 74, 77, 16, 20, 23, 91, 97, 98, 99]",11
434,"[0, 64, 70, 13, 16, 18, 32, 97, 98, 99, 42]",11
435,"[0, 70, 74, 16, 23, 29, 32, 97, 98, 99, 57]",11
436,"[0, 70, 13, 18, 26, 32, 97, 98, 99, 42]",10
437,"[0, 97, 98, 99, 70, 77, 16, 83, 20]",9
438,"[0, 97, 98, 99, 70, 77, 16, 83, 20]",9
439,"[0, 70, 74, 16, 23, 32, 97, 98, 99, 57]",10
440,"[0, 74, 77, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",13
441,"[0, 97, 98, 99, 70, 74, 16, 20, 23]",9
442,"[0, 97, 98, 99, 70, 77, 16, 84, 91]",9
443,"[0, 97, 98, 99, 37, 74, 53, 29]",8
444,"[0, 74, 77, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",13
445,"[0, 77, 19, 29, 32, 97, 98, 99, 37, 38, 43, 44]",12
446,"[0, 32, 64, 97, 99, 98, 70, 16]",8
447,"[0, 70, 74, 16, 84, 20, 23, 97, 98, 99]",10
448,"[0, 32, 97, 99, 98, 70, 16]",7
449,"[0, 97, 98, 99, 70, 74, 16, 20, 23]",9
450,"[0, 97, 98, 99, 70, 77, 16, 84, 91]",9
451,"[0, 70, 77, 16, 19, 83, 97, 98, 99, 46, 55]",11
452,"[0, 97, 32, 98, 99, 70, 16, 84, 20]",9
453,"[0, 97, 98, 99, 70, 16, 20, 84]",8
454,"[0, 97, 64, 98, 99, 20, 84]",7
455,"[0, 70, 74, 16, 23, 29, 32, 97, 98, 99, 57]",11
456,"[0, 97, 98, 99, 70, 77, 16, 84, 91]",9
457,"[0, 97, 98, 99, 70, 77, 16, 20, 91]",9
458,"[0, 70, 74, 77, 16, 23, 91, 97, 98, 99]",10
459,"[0, 70, 74, 16, 23, 29, 32, 97, 98, 99, 57]",11
460,"[0, 70, 74, 13, 18, 23, 29, 97, 98, 99, 42, 57]",12
461,"[0, 64, 70, 13, 18, 26, 32, 97, 98, 99, 42]",11
462,"[0, 70, 74, 77, 16, 83, 23, 97, 98, 99]",10
463,"[0, 70, 77, 16, 83, 20, 91, 97, 98, 99]",10
464,"[0, 74, 11, 19, 29, 33, 97, 98, 99, 37, 38, 43, 44]",13
465,"[0, 97, 98, 99, 70, 77, 16, 84, 91]",9
466,"[0, 64, 2, 70, 74, 16, 23, 29, 97, 98, 99, 57]",12
467,"[0, 97, 98, 99, 70, 77, 16, 20, 91]",9
468,"[0, 32, 64, 97, 2, 99, 70, 98, 16]",9
469,"[0, 11, 77, 87, 29, 93, 32, 97, 98, 99, 37, 38]",12
470,"[0, 70, 74, 16, 23, 26, 29, 32, 97, 98, 99, 57]",12
471,"[0, 64, 70, 13, 18, 32, 97, 98, 99, 42]",10
472,"[0, 97, 98, 99, 70, 74, 16, 23, 57]",9
473,"[0, 64, 70, 74, 77, 13, 18, 23, 29, 96, 97, 98, 99, 42, 57]",15
474,"[0, 77, 19, 29, 32, 97, 98, 99, 37, 38]",10
475,"[0, 64, 70, 77, 16, 19, 83, 97, 98, 99, 46, 47]",12
476,"[0, 64, 74, 13, 18, 23, 29, 97, 98, 99, 42, 57]",12
477,"[0, 32, 64, 97, 2, 99, 70, 98, 16]",9
478,"[0, 19, 29, 33, 97, 98, 99, 38, 43, 44]",10
479,"[0, 97, 98, 99, 70, 74, 16, 23, 57]",9
480,"[0, 97, 98, 99, 70, 16, 20, 84]",8
481,"[0, 74, 77, 19, 29, 97, 98, 99, 37, 38, 43, 44]",12
482,"[0, 70, 74, 77, 16, 23, 91, 29, 97, 98, 99, 57]",12
483,"[0, 64, 70, 13, 16, 18, 32, 97, 98, 99, 42]",11
484,"[0, 74, 19, 29, 33, 97, 99, 98, 37, 38]",10
485,"[0, 74, 77, 19, 29, 97, 98, 99, 37, 38]",10
486,"[0, 70, 74, 16, 84, 20, 23, 97, 98, 99]",10
487,"[0, 97, 98, 99, 69, 70, 77, 16, 20]",9
488,"[0, 74, 11, 19, 29, 33, 97, 98, 99, 37, 38, 43, 44]",13
489,"[0, 74, 77, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",13
490,"[0, 64, 70, 13, 16, 18, 32, 97, 98, 99, 42]",11
491,"[0, 97, 98, 99, 70, 74, 16, 23, 57]",9
492,"[0, 97, 98, 99, 70, 77, 16, 83, 20]",9
493,"[0, 74, 11, 19, 29, 33, 97, 98, 99, 37, 38, 44]",12
494,"[0, 97, 98, 99, 70, 16, 84, 20]",8
495,"[0, 74, 77, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",13
496,"[0, 64, 13, 18, 84, 20, 32, 97, 98, 99, 42, 48, 50]",13
497,"[0, 74, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",12
498,"[0, 69, 70, 77, 16, 83, 20, 97, 98, 99]",10
499,"[0, 77, 19, 29, 32, 97, 98, 99, 37, 38]",10
500,"[0, 64, 2, 70, 74, 16, 23, 29, 97, 98, 99, 57]",12
501,"[0, 97, 98, 99, 37, 74, 53]",7
502,"[0, 97, 98, 99, 70, 16, 20, 84]",8
503,"[0, 70, 77, 16, 20, 84, 91, 97, 98, 99]",10
504,"[0, 32, 64, 97, 98, 99, 70, 16]",8
505,"[0, 70, 74, 16, 23, 29, 32, 97, 98, 99, 57]",11
506,"[0, 97, 98, 99, 73, 13, 49, 55, 29]",9
507,"[0, 70, 13, 16, 18, 32, 97, 98, 99, 42]",10
508,"[0, 70, 74, 77, 16, 20, 23, 91, 97, 98, 99]",11
509,"[0, 74, 11, 19, 29, 33, 97, 99, 98, 37, 38]",11
510,"[0, 74, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",12
511,"[0, 74, 77, 33, 98, 99, 97, 37, 43, 44, 53]",11
512,"[0, 74, 77, 19, 29, 33, 97, 99, 98, 37, 38]",11
513,"[0, 70, 12, 77, 16, 83, 20, 91, 95, 97, 98, 99, 58]",13
514,"[0, 70, 74, 16, 23, 29, 93, 97, 98, 35, 99, 46, 57]",13
515,"[0, 70, 74, 77, 16, 83, 84, 20, 23, 97, 98, 99]",12
516,"[0, 97, 32, 98, 99, 37, 29]",7
517,"[0, 64, 2, 70, 74, 16, 23, 97, 98, 99, 57]",11
518,"[0, 32, 98, 99, 97, 70, 74, 16, 23]",9
519,"[0, 74, 19, 29, 33, 97, 99, 98, 37, 38, 44]",11
520,"[0, 97, 98, 99, 37, 74, 43, 44, 94]",9
521,"[0, 70, 74, 77, 16, 23, 91, 97, 98, 99]",10
522,"[0, 97, 98, 99, 70, 16, 84, 55]",8
523,"[0, 70, 74, 77, 16, 83, 84, 20, 23, 97, 98, 99]",12
524,"[0, 97, 98, 99, 70, 74, 16, 20, 23]",9
525,"[0, 97, 98, 99, 70, 16, 84, 20]",8
526,"[0, 32, 97, 98, 99, 37, 73, 13, 29]",9
527,"[0, 74, 11, 19, 87, 29, 33, 97, 98, 99, 37, 38, 44]",13
528,"[0, 97, 98, 3, 99, 37, 74, 23]",8
529,"[0, 70, 74, 16, 84, 20, 23, 97, 98, 99]",10
530,"[0, 70, 74, 77, 16, 20, 23, 91, 97, 98, 99]",11
531,"[0, 97, 98, 99, 70, 74, 16, 20, 23]",9
532,"[0, 74, 11, 77, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",14
533,"[0, 97, 98, 99, 70, 16, 84, 55]",8
534,"[0, 74, 11, 19, 29, 33, 97, 99, 98, 37, 38]",11
535,"[0, 70, 74, 13, 16, 18, 23, 29, 97, 98, 99, 42, 57]",13
536,"[0, 77, 19, 29, 32, 97, 98, 99, 37, 38, 43, 44]",12
537,"[0, 32, 64, 97, 98, 99, 70, 16]",8
538,"[0, 64, 2, 70, 13, 16, 18, 32, 97, 98, 99, 42]",12
539,"[0, 97, 98, 99, 70, 16, 20, 84]",8
540,"[0, 74, 77, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",13
541,"[0, 97, 32, 98, 99, 37, 29]",7
542,"[0, 97, 98, 99, 70, 77, 16, 83, 20]",9
543,"[0, 32, 97, 98, 99, 37, 13, 87, 55]",9
544,"[0, 74, 77, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",13
545,"[0, 97, 98, 99, 70, 74, 16, 20, 23]",9
546,"[0, 64, 2, 70, 74, 16, 23, 29, 97, 98, 99, 57]",12
547,"[0, 74, 77, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",13
548,"[0, 70, 8, 77, 16, 19, 20, 83, 91, 97, 98, 99, 46]",13
549,"[0, 74, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",12
550,"[0, 19, 29, 32, 97, 98, 99, 37, 38, 43, 44]",11
551,"[0, 97, 98, 99, 37, 74, 53, 29]",8
552,"[0, 70, 10, 77, 16, 19, 20, 83, 91, 97, 98, 99, 46]",13
553,"[0, 70, 74, 16, 23, 29, 32, 97, 98, 99, 57]",11
554,"[0, 19, 29, 33, 97, 98, 99, 38, 43, 44]",10
555,"[0, 97, 64, 98, 99, 84, 20]",7
556,"[0, 32, 98, 97, 99, 70, 16]",7
557,"[0, 74, 77, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",13
558,"[0, 32, 97, 98, 99, 37, 43, 44, 29]",9
559,"[0, 97, 98, 99, 70, 77, 16, 84, 91]",9
560,"[0, 64, 2, 70, 74, 16, 23, 97, 98, 99, 57]",11
561,"[0, 97, 98, 99, 70, 77, 16, 83, 20]",9
562,"[0, 77, 19, 29, 33, 97, 98, 99, 37, 38, 43, 44]",12
563,"[0, 70, 77, 16, 20, 84, 91, 97, 98, 99]",10
564,"[0, 32, 97, 98, 99, 37, 53, 87]",8
565,"[0, 97, 64, 98, 99, 84, 20]",7
566,"[0, 70, 74, 10, 76, 77, 16, 83, 20, 91, 97, 98, 99]",13
567,"[0, 97, 98, 99, 70, 77, 16, 83, 91]",9
568,"[0, 97, 98, 99, 70, 74, 16, 20, 23]",9
569,"[0, 97, 32, 64, 2, 99, 70, 98, 16]",9
570,"[0, 97, 32, 98, 99, 37, 87]",7
571,"[0, 74, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",12
572,"[0, 74, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",12
573,"[0, 74, 77, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",13
574,"[0, 70, 74, 16, 84, 20, 23, 97, 98, 99]",10
575,"[0, 97, 98, 99, 70, 16, 20, 84, 55]",9
576,"[0, 97, 98, 99, 69, 70, 77, 16, 20]",9
577,"[0, 70, 74, 16, 84, 20, 23, 97, 98, 99, 57]",11
578,"[0, 70, 74, 77, 16, 83, 23, 97, 98, 99]",10
579,"[0, 97, 98, 99, 70, 16, 84, 20]",8
580,"[0, 97, 98, 99, 70, 74, 16, 23, 57]",9
581,"[0, 33, 97, 98, 99, 38, 19, 29]",8
582,"[0, 19, 29, 32, 97, 98, 99, 37, 38, 43, 44]",11
583,"[0, 97, 98, 99, 70, 74, 16, 20, 23]",9
584,"[0, 70, 74, 77, 16, 83, 20, 23, 97, 98, 99]",11
585,"[0, 97, 98, 99, 70, 74, 16, 23, 57]",9
586,"[0, 97, 98, 99, 38, 19, 29]",7
587,"[0, 70, 77, 16, 83, 20, 84, 97, 98, 99]",10
588,"[0, 97, 98, 99, 69, 70, 77, 16, 20]",9
589,"[0, 97, 98, 99, 70, 74, 16, 20, 23]",9
590,"[0, 70, 74, 77, 16, 23, 91, 97, 98, 99]",10
591,"[0, 32, 64, 98, 97, 99, 20, 84, 26]",9
592,"[0, 70, 74, 77, 16, 83, 20, 23, 97, 98, 99]",11
593,"[0, 97, 32, 64, 2, 99, 70, 98]",8
594,"[0, 70, 74, 77, 16, 83, 20, 23, 97, 98, 99]",11
595,"[0, 74, 19, 29, 97, 98, 99, 37, 38, 43, 44]",11
596,"[0, 70, 77, 16, 20, 84, 91, 97, 98, 99]",10
597,"[0, 70, 74, 77, 16, 23, 91, 97, 98, 99, 57]",11
598,"[0, 70, 74, 77, 16, 23, 91, 97, 98, 99]",10
599,"[0, 70, 74, 77, 16, 83, 84, 20, 23, 97, 98, 99]",12
600,"[0, 74, 11, 77, 19, 29, 33, 98, 97, 99, 37, 38]",12
601,"[0, 97, 98, 64, 99, 73, 49, 55, 29]",9
602,"[0, 97, 98, 99, 70, 74, 16, 23, 57]",9
603,"[0, 74, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",12
604,"[0, 97, 64, 98, 99, 84, 20]",7
605,"[0, 97, 98, 99, 37, 38, 74, 19, 29]",9
606,"[0, 97, 98, 99, 70, 77, 16, 20, 91]",9
607,"[0, 70, 74, 23, 26, 29, 32, 97, 98, 99, 57]",11
608,"[0, 70, 74, 77, 16, 83, 84, 20, 23, 97, 98, 99]",12
609,"[0, 70, 74, 23, 29, 32, 97, 98, 99, 57]",10
610,"[0, 97, 98, 99, 70, 16, 84, 20]",8
611,"[0, 74, 77, 19, 29, 97, 98, 99, 37, 38, 43, 44]",12
612,"[0, 97, 98, 99, 70, 77, 16, 84, 91]",9
613,"[0, 70, 77, 16, 19, 83, 91, 97, 98, 99, 46, 55]",12
614,"[0, 70, 8, 77, 16, 19, 20, 83, 91, 97, 98, 99, 46]",13
615,"[0, 97, 32, 64, 99, 98, 70]",7
616,"[0, 97, 98, 99, 70, 77, 16, 83, 20]",9
617,"[0, 32, 97, 99, 98, 70, 42, 13, 18]",9
618,"[0, 74, 77, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",13
619,"[0, 97, 98, 99, 69, 70, 77, 16, 20]",9
620,"[0, 70, 74, 23, 26, 29, 32, 97, 98, 99, 57]",11
621,"[0, 77, 19, 29, 32, 97, 98, 99, 37, 38]",10
622,"[0, 97, 98, 99, 37, 74, 91]",7
623,"[0, 97, 32, 98, 99, 37, 29]",7
624,"[0, 97, 98, 99, 70, 74, 16, 20, 23]",9
625,"[0, 74, 77, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",13
626,"[0, 70, 8, 74, 77, 16, 83, 20, 91, 97, 98, 99]",12
627,"[0, 70, 77, 16, 83, 20, 84, 97, 98, 99, 55]",11
628,"[0, 70, 74, 77, 23, 91, 29, 97, 98, 99, 57]",11
629,"[0, 97, 98, 99, 70, 74, 16, 20, 23]",9
630,"[0, 74, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",12
631,"[0, 74, 77, 94, 97, 98, 35, 99, 37, 43, 44]",11
632,"[0, 64, 70, 77, 16, 19, 83, 97, 98, 99, 46, 47]",12
633,"[0, 19, 29, 33, 97, 98, 99, 38, 43, 44]",10
634,"[0, 97, 98, 99, 20, 84]",6
635,"[0, 64, 97, 99, 98, 74, 23, 57, 29]",9
636,"[0, 70, 74, 23, 29, 93, 97, 98, 35, 99, 46, 57]",12
637,"[0, 77, 93, 33, 97, 35, 98, 37, 99, 43, 44, 46]",12
638,"[0, 19, 29, 33, 97, 98, 99, 38, 43, 44]",10
639,"[0, 97, 98, 99, 70, 74, 23, 57, 29]",9
640,"[0, 74, 77, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",13
641,"[0, 70, 74, 76, 77, 16, 83, 20, 91, 97, 98, 99]",12
642,"[0, 70, 10, 77, 83, 20, 91, 97, 34, 98, 99]",11
643,"[0, 32, 2, 64, 97, 99, 70, 98]",8
644,"[0, 97, 98, 99, 70, 74, 77, 23, 91]",9
645,"[0, 97, 98, 99, 70, 77, 84, 91]",8
646,"[0, 97, 98, 99, 70, 74, 20, 23]",8
647,"[0, 70, 74, 23, 26, 29, 32, 97, 98, 99, 57]",11
648,"[0, 97, 98, 99, 37, 74, 53]",7
649,"[0, 19, 29, 33, 97, 98, 99, 38, 43, 44]",10
650,"[0, 74, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",12
651,"[0, 64, 70, 13, 18, 32, 97, 98, 99, 42]",10
652,"[0, 19, 29, 33, 97, 98, 99, 38, 43, 44]",10
653,"[0, 97, 98, 99, 74, 77, 83, 23]",8
654,"[0, 97, 98, 99, 70, 74, 23, 57, 29]",9
655,"[0, 32, 64, 97, 99, 98, 19, 84, 20]",9
656,"[0, 97, 98, 99, 70, 74, 23, 57]",8
657,"[0, 64, 2, 70, 74, 23, 29, 97, 98, 99, 57]",11
658,"[0, 97, 98, 99, 70, 77, 83, 20]",8
659,"[0, 97, 98, 99, 37, 74, 53]",7
660,"[0, 70, 74, 77, 23, 91, 97, 98, 99, 57]",10
661,"[0, 70, 74, 23, 29, 32, 97, 98, 99, 57]",10
662,"[0, 97, 98, 99, 70, 77, 84, 91]",8
663,"[0, 97, 98, 99, 70, 77, 84, 91]",8
664,"[0, 32, 97, 99, 98, 70, 74, 23, 57]",9
665,"[0, 97, 98, 99, 74, 20, 23]",7
666,"[0, 97, 98, 99, 69, 70, 77, 16, 20]",9
667,"[0, 32, 97, 98, 99, 37, 53, 29]",8
668,"[0, 97, 98, 99, 77, 83, 20]",7
669,"[0, 97, 98, 99, 74, 77, 83, 20, 23]",9
670,"[0, 74, 19, 29, 33, 97, 99, 98, 37, 38]",10
671,"[0, 74, 11, 77, 19, 29, 33, 98, 99, 97, 37, 38]",12
672,"[0, 64, 70, 13, 18, 32, 97, 98, 99, 42]",10
673,"[0, 64, 2, 70, 74, 23, 29, 97, 98, 99, 57]",11
674,"[0, 97, 98, 99, 77, 83, 20]",7
675,"[0, 70, 74, 77, 16, 83, 20, 91, 97, 98, 99]",11
676,"[0, 32, 97, 98, 99, 37, 13, 55]",8
677,"[0, 64, 2, 70, 74, 23, 29, 97, 98, 99, 57]",11
678,"[0, 74, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",12
679,"[0, 8, 11, 87, 29, 97, 98, 99, 37, 38, 57]",11
680,"[0, 97, 98, 99, 70, 84, 55]",7
681,"[0, 74, 77, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",13
682,"[0, 97, 98, 99, 37, 74, 53]",7
683,"[0, 97, 98, 99, 37, 74, 53, 29]",8
684,"[0, 74, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",12
685,"[0, 32, 98, 99, 97, 70, 74, 23, 57]",9
686,"[0, 32, 97, 99, 98, 70, 74, 23, 57]",9
687,"[0, 97, 98, 99, 74, 20, 23]",7
688,"[0, 74, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",12
689,"[0, 97, 98, 99, 74, 77, 83, 20, 23]",9
690,"[0, 74, 19, 87, 29, 33, 97, 99, 98, 37, 38, 43, 44]",13
691,"[0, 74, 77, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",13
692,"[0, 97, 98, 99, 70, 74, 23, 57]",8
693,"[0, 97, 32, 98, 99, 37, 53]",7
694,"[0, 70, 74, 23, 29, 32, 97, 98, 99, 57]",10
695,"[0, 32, 98, 97, 99, 37, 53]",7
696,"[0, 70, 74, 76, 77, 16, 83, 20, 91, 97, 98, 99]",12
697,"[0, 97, 98, 99, 84, 20]",6
698,"[0, 74, 77, 83, 84, 20, 23, 97, 98, 99]",10
699,"[0, 32, 98, 97, 99, 70, 16, 20]",8
700,"[0, 74, 19, 29, 33, 97, 99, 98, 37, 38, 44]",11
701,"[0, 97, 98, 99, 69, 70, 77, 16, 20]",9
702,"[0, 97, 98, 99, 70, 74, 20, 23]",8
703,"[0, 74, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",12
704,"[0, 97, 32, 99, 98, 70]",6
705,"[0, 74, 77, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",13
706,"[0, 97, 98, 99, 70, 77, 20, 84, 91]",9
707,"[0, 97, 98, 99, 84, 20]",6
708,"[0, 97, 98, 99, 70, 74, 23, 57]",8
709,"[0, 97, 32, 64, 99, 98, 70]",7
710,"[0, 70, 77, 16, 83, 84, 97, 98, 99, 55]",10
711,"[0, 70, 74, 76, 77, 16, 20, 91, 97, 98, 99]",11
712,"[0, 74, 11, 19, 87, 29, 33, 97, 99, 98, 37, 38, 44]",13
713,"[0, 70, 77, 16, 83, 84, 97, 98, 99, 55]",10
714,"[0, 97, 98, 99, 70, 77, 20, 84, 91]",9
715,"[0, 97, 98, 99, 70, 74, 23, 57]",8
716,"[0, 64, 70, 77, 16, 83, 84, 97, 98, 99, 50]",11
717,"[0, 70, 74, 23, 29, 32, 97, 98, 99, 57]",10
718,"[0, 70, 74, 13, 18, 23, 29, 97, 98, 99, 42, 57]",12
719,"[0, 33, 32, 98, 97, 37, 99, 53]",8
720,"[0, 97, 98, 99, 74, 23]",6
721,"[0, 64, 74, 13, 18, 23, 29, 97, 98, 99, 42, 57]",12
722,"[0, 64, 13, 18, 84, 20, 32, 97, 98, 99, 42, 48, 50]",13
723,"[0, 74, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",12
724,"[0, 74, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",12
725,"[0, 19, 29, 33, 97, 98, 99, 38, 43, 44]",10
726,"[0, 32, 98, 99, 97, 74, 23, 57]",8
727,"[0, 70, 74, 23, 26, 29, 32, 97, 98, 99, 57]",11
728,"[0, 74, 77, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",13
729,"[0, 74, 77, 83, 84, 20, 23, 97, 98, 99]",10
730,"[0, 97, 64, 98, 99, 84, 20]",7
731,"[0, 97, 98, 99, 70, 16, 84, 20]",8
732,"[0, 97, 98, 99, 70, 16, 84, 20]",8
733,"[0, 97, 98, 99, 74, 77, 83, 20, 23]",9
734,"[0, 97, 98, 99, 70, 74, 77, 23, 91]",9
735,"[0, 64, 70, 13, 18, 32, 97, 96, 99, 98, 42]",11
736,"[0, 32, 2, 64, 97, 99, 70, 98]",8
737,"[0, 74, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",12
738,"[0, 19, 29, 32, 97, 98, 99, 37, 38, 43, 44]",11
739,"[0, 70, 10, 77, 16, 19, 20, 83, 91, 97, 98, 99, 46]",13
740,"[0, 77, 19, 29, 32, 97, 98, 99, 37, 38]",10
741,"[0, 97, 32, 99, 98, 37, 53, 29]",8
742,"[0, 74, 77, 94, 97, 98, 35, 99, 37, 43, 44]",11
743,"[0, 97, 98, 99, 70, 74, 16, 20, 23]",9
744,"[0, 70, 74, 13, 18, 23, 29, 97, 98, 99, 42, 57]",12
745,"[0, 97, 98, 99, 37, 74, 43, 44, 53]",9
746,"[0, 97, 98, 99, 74, 20, 23]",7
747,"[0, 97, 32, 64, 2, 99, 70, 98]",8
748,"[0, 97, 64, 98, 99, 84, 20]",7
749,"[0, 97, 98, 99, 74, 77, 83, 23]",8
750,"[0, 70, 10, 77, 16, 20, 91, 97, 98, 99]",10
751,"[0, 70, 74, 23, 26, 29, 32, 97, 98, 99, 57]",11
752,"[0, 97, 32, 64, 99, 98, 70]",7
753,"[0, 64, 98, 97, 99, 20, 84]",7
754,"[0, 97, 98, 99, 20, 84]",6
755,"[0, 97, 98, 99, 70, 74, 16, 20, 23]",9
756,"[0, 97, 98, 99, 74, 23, 57]",7
757,"[0, 97, 32, 64, 2, 99, 70, 98]",8
758,"[0, 97, 98, 99, 37, 74, 53, 29]",8
759,"[0, 74, 19, 29, 33, 97, 99, 98, 37, 38, 44]",11
760,"[0, 74, 77, 19, 29, 33, 97, 99, 98, 37, 38, 43, 44]",13
761,"[0, 97, 98, 99, 74, 77, 83, 20, 23]",9
762,"[0, 70, 74, 77, 23, 91, 97, 98, 99, 57]",10
763,"[0, 74, 77, 29, 97, 98, 35, 99, 37, 38, 43, 44]",12
764,"[0, 69, 70, 77, 16, 19, 97, 98, 99, 46, 55]",11
765,"[0, 74, 11, 77, 19, 29, 33, 98, 97, 99, 37, 38, 43, 44]",14
766,"[0, 97, 98, 99, 70, 74, 16, 23]",8
767,"[0, 97, 98, 99, 70, 84, 20]",7
768,"[0, 70, 74, 23, 93, 97, 98, 35, 99, 46, 57]",11
769,"[0, 64, 69, 70, 77, 16, 83, 84, 97, 98, 99, 50]",12
770,"[0, 32, 98, 97, 99, 37, 53]",7
771,"[0, 70, 74, 16, 84, 20, 23, 97, 98, 99]",10
772,"[0, 97, 98, 99, 77, 84, 91]",7
773,"[0, 70, 77, 16, 83, 20, 84, 97, 98, 99]",10
